2019-08-18 12:02:08,514 [Worker-2] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2019-08-18 12:02:08,981 [New I/O client worker #7-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/myeclipse-reports/chartengineapi/2.5.0/chartengineapi-2.5.0.jar
2019-08-18 12:02:08,999 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\MySoft\MyEclipse Professional 2014\configuration\org.eclipse.osgi\bundles\124\1\.cp\data\2.5\chartengineapi.jar to C:\Users\Administrator\.m2\repository\myeclipse-reports\chartengineapi\2.5.0\chartengineapi-2.5.0.jar
2019-08-18 12:02:09,152 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\ADMINI~1\AppData\Local\Temp\mvninstall1077986333696471677.pom to C:\Users\Administrator\.m2\repository\myeclipse-reports\chartengineapi\2.5.0\chartengineapi-2.5.0.pom
2019-08-18 12:02:09,166 [Worker-2] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2019-08-18 12:02:09,618 [New I/O client worker #8-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/myeclipse-reports/chartitemapi/2.5.0/chartitemapi-2.5.0.jar
2019-08-18 12:02:09,630 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\MySoft\MyEclipse Professional 2014\configuration\org.eclipse.osgi\bundles\124\1\.cp\data\2.5\chartitemapi.jar to C:\Users\Administrator\.m2\repository\myeclipse-reports\chartitemapi\2.5.0\chartitemapi-2.5.0.jar
2019-08-18 12:02:09,671 [Worker-2] INFO  o.e.m.c.i.embedder.EclipseLogger - Installing C:\Users\ADMINI~1\AppData\Local\Temp\mvninstall4424884516736977044.pom to C:\Users\Administrator\.m2\repository\myeclipse-reports\chartitemapi\2.5.0\chartitemapi-2.5.0.pom
2019-08-18 12:02:09,683 [Worker-2] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 8
2019-08-18 12:02:10,186 [New I/O client worker #9-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/myeclipse-reports/coreapi/2.5.0/coreapi-2.5.0.jar
